date,Kahu,Kandaghat,Kasauli,Solan,Arki
31-03-2018,0,0,0,0,0
01-04-2018,0,0,0,0,0
02-04-2018,0,0,0,0,0
03-04-2018,0,0,0,0,0
04-04-2018,0,0,0,0,0
05-04-2018,0,0,0,0,0
06-04-2018,0,0,0,0,0
07-04-2018,0,0,0,0,0
08-04-2018,0.7,7,7.5,0,8.7
09-04-2018,7.5,26,8.5,18.2,15.2
10-04-2018,0,0,2,3.8,0
11-04-2018,10,22,9,7.1,13.6
12-04-2018,0.8,0,2.5,2,1.2
13-04-2018,0,0,0,0,0
14-04-2018,0,0,0,0,0
15-04-2018,0,0,0,0,0
16-04-2018,0.5,0,0,1.2,0
17-04-2018,0,5.3,3,0.4,0
18-04-2018,0,0,0,0,0
19-04-2018,0,0,0,0,0
20-04-2018,0,0,3.5,4.6,0
21-04-2018,3.8,7.2,2,0,2.8
22-04-2018,0,0,0,0,0
23-04-2018,0,0,0,0,0
24-04-2018,0,0,0,0,0
25-04-2018,0,0,0,0,0
26-04-2018,0,0,0,0,0
27-04-2018,0,0,0,0,0
28-04-2018,7.5,2.1,7,0,0
29-04-2018,4,0,1,2.3,13.6
30-04-2018,0,0,0,0,0
01-05-2018,0,0,0,0,0
02-05-2018,0,0,0,0,0
03-05-2018,9.7,0,23,2.4,8.775
04-05-2018,0,0,0,0,0
05-05-2018,0,2.2,0,0,0.55
06-05-2018,0.8,7,0,0,1.95
07-05-2018,0.3,3.2,1.5,3,2
08-05-2018,1.8,0,0.5,0,0.575
09-05-2018,1.7,34.3,12.5,15.6,16.025
10-05-2018,0,0,0,0,0
11-05-2018,0,0,0,0,0
12-05-2018,0,0,0,0,0
13-05-2018,1.4,0,0,0.9,0.575
14-05-2018,1.2,2.3,4,33,10.125
15-05-2018,0,0,0,0,0
16-05-2018,0,0,0,0,0
17-05-2018,0,0,0,0,0
18-05-2018,0,0,0,0,0
19-05-2018,0,0,0,0,0
20-05-2018,0,0,0,0,0
21-05-2018,0,0,0,0,0
22-05-2018,0,0,0,0,0
23-05-2018,0,0,0,0,0
24-05-2018,0,0,0,0,0
25-05-2018,0,0,0,0,0
26-05-2018,0,0,0,0,0
27-05-2018,0,0,0,0,0
28-05-2018,0,0,0,0,0
29-05-2018,0,0,0,0,0
30-05-2018,0,0,0,0,0
31-05-2018,0,0,0,0,0
01-06-2018,0,0,0,0,0
02-06-2018,10.5,7.5,11,13.8,10.7
03-06-2018,0,0,0,0,0
04-06-2018,0,0,0,0,0
05-06-2018,17.4,0,0,0,4.35
06-06-2018,1.6,5,13,69,22.15
07-06-2018,0,0,0,0,0
08-06-2018,0,0,0,0,0
09-06-2018,19.2,14.73333333,0,25,14.73333333
10-06-2018,1,0,0,0,0.25
11-06-2018,1,0,0.5,1,0.625
12-06-2018,0,0,0,0,0
13-06-2018,0,0,0,0,0
14-06-2018,0,0,0,0,0
15-06-2018,0,0,0,0,0
16-06-2018,10.4,65.3,4.5,12,23.05
17-06-2018,3.5,5,7.5,16.6,8.15
18-06-2018,3.4,0,0,0.6,1
19-06-2018,0,0,0,0,0
20-06-2018,0,0,0,0,0
21-06-2018,0,0,0,15,3.75
22-06-2018,0,0,0,0,0
23-06-2018,0,0,0,0,0
24-06-2018,0,0,0,0,0
25-06-2018,0,0,0,0,0
26-06-2018,0,0,0,0,0
27-06-2018,0,0,0,1,0.25
28-06-2018,20,6.4,10.5,34,17.725
29-06-2018,0.5,0,8,1.2,2.425
30-06-2018,0.2,0,1.5,0,0.425
01-07-2018,1.5,0,0,0,0.375
02-07-2018,0,0,3.5,1.4,1.225
03-07-2018,68,13.5,60,38,44.875
04-07-2018,13.5,9.6,16,15.4,13.625
05-07-2018,0,0,2,0,0.5
06-07-2018,0,0,0,0,0
07-07-2018,0,0,0,0,0
08-07-2018,0,0,0,0,0
09-07-2018,0,0,0,0,0
10-07-2018,6.2,2.5,8.5,2.6,4.95
11-07-2018,18,0,8,1.2,6.8
12-07-2018,1.8,0,40.5,0,10.575
13-07-2018,11.4,0,24,1.4,9.2
14-07-2018,5.5,0,6,2,3.375
15-07-2018,4,0,0,30.2,8.55
16-07-2018,20,0,7,0.6,6.9
17-07-2018,1.2,2.5,1,0.6,1.325
18-07-2018,1,6.3,4.5,0,2.95
19-07-2018,2.5,13,7,9.6,8.025
20-07-2018,0,0,37.5,0,9.375
21-07-2018,6.2,0,6,1,3.3
22-07-2018,8.5,50.4,14,12.4,21.325
23-07-2018,0,0,4,6.4,2.6
24-07-2018,97,39.2,11,3,37.55
25-07-2018,5.6,0,2.5,1,2.275
26-07-2018,11.5,13.3,14,15.4,13.55
27-07-2018,23,19.3,71,100.4,53.425
28-07-2018,5.2,38,55.5,76.4,43.775
29-07-2018,0,0,2,21,5.75
30-07-2018,0,0,0,0,0
31-07-2018,0,0,0,0,0
01-08-2018,4.2,0,1,0,1.3
02-08-2018,0,0,0,0,0
03-08-2018,0.2,0,0.5,0,0.175
04-08-2018,21.8,0,1.5,0,5.825
05-08-2018,19,0,0,0,4.75
06-08-2018,32,34,22.5,25.4,28.475
07-08-2018,26.2,73.1,22,20.2,35.375
08-08-2018,1.4,3.5,0.1,1,1.5
09-08-2018,2.4,0,0,0,0.6
10-08-2018,1,0,0.5,0,0.375
11-08-2018,0,0,0,0,0
12-08-2018,67.6,45,40,2.2,38.7
13-08-2018,183,116.1,117,129.2,136.325
14-08-2018,8.7,0,45.5,34.4,22.15
15-08-2018,0,0,0,0,0
16-08-2018,0,0,0,0,0
17-08-2018,0,0,0,0,0
18-08-2018,0,0,34,0,8.5
19-08-2018,0,0,0,0,0
20-08-2018,0,0,0,0,0
21-08-2018,0,5.3,6,3,3.575
22-08-2018,0,0,0,0,0
23-08-2018,2,0,0,0,0.5
24-08-2018,29.8,0,4.5,0,8.575
25-08-2018,20,0,6.5,1.2,6.925
26-08-2018,0,0,17,0,4.25
27-08-2018,0,0,0,0,0
28-08-2018,0,0,2.5,0,0.625
29-08-2018,4.7,3.5,8,0,4.05
30-08-2018,0,0,0,0,0
31-08-2018,1.2,0,0,0,0.3
01-09-2018,3,0,0,0,0.75
02-09-2018,6.2,0,0,1.4,1.9
03-09-2018,2.8,2.5,5,17.6,6.975
04-09-2018,1.1,0,4,0,1.275
05-09-2018,0,0,83,7.3,22.575
06-09-2018,0,0,0,0,0
07-09-2018,14.8,0,27.6,0,10.6
08-09-2018,4.8,0,15.5,4,6.075
09-09-2018,0.8,0,0,0,0.2
10-09-2018,0.8,0,4.5,4.2,2.375
11-09-2018,15.8,0,13.5,0,7.325
12-09-2018,0,0,1,0,0.25
13-09-2018,8.7,6.3,28,26.4,17.35
14-09-2018,11,2.5,1,0,3.625
15-09-2018,0,0,0,0,0
16-09-2018,0,0,0,0,0
17-09-2018,0,0,0,0,0
18-09-2018,0,0,0,0,0
19-09-2018,0,0,0,0,0
20-09-2018,0,0,0,0,0
21-09-2018,0,0,0,0,0
22-09-2018,5.5,41.5,10,50.4,26.85
23-09-2018,76.2,57,105,49.4,71.9
24-09-2018,12,29.2,20,24,21.3
25-09-2018,59.3,48.5,127.5,39.6,68.725
26-09-2018,0,0,0,0,0
27-09-2018,0,0,0,0,0
28-09-2018,1.2,0,1.5,0,0.675
29-09-2018,0,0,0,0,0
30-09-2018,0,0,0,0,0
01-10-2018,0,0,0,0,0
02-10-2018,0,0,0,0,0
03-10-2018,0,0,0,0,0
04-10-2018,0,0,0,0,0
05-10-2018,0,0,0,0,0
06-10-2018,0,0,0,0,0
07-10-2018,0,0,0,0,0
08-10-2018,0,0,0,0,0
09-10-2018,0,0,0,0,0
10-10-2018,0,0,0,0,0
11-10-2018,7,3.3,1.5,1.6,3.35
12-10-2018,0,0,1,1,0.5
13-10-2018,0,0,0,0,0
14-10-2018,0,0,0,0,0
15-10-2018,0,0,0,0,0
16-10-2018,0,0,0,0,0
17-10-2018,0,0,0,0,0
18-10-2018,0,0,0,0,0
19-10-2018,0,0,0,0,0
20-10-2018,0,0,0,0,0
21-10-2018,0,0,0,0,0
22-10-2018,0,0,0,0,0
23-10-2018,0,0,0,0,0
24-10-2018,0,0,0,0,0
25-10-2018,0,0,0,0,0
26-10-2018,0,0,0,0,0
27-10-2018,0,0,0,0,0
28-10-2018,0,0,0,0,0
29-10-2018,0,0,0,0,0
30-10-2018,0,0,0,0,0
31-10-2018,0,0,0,0,0
01-11-2018,0,0,0,0,0
02-11-2018,0,0,0,0,0
03-11-2018,4.8,6.3,0,1.4,3.125
04-11-2018,8.6,36,2.5,7.6,13.675
05-11-2018,0,0,0,0,0
06-11-2018,0,0,0,0,0
07-11-2018,0,0,0,0,0
08-11-2018,0,0,0,0,0
09-11-2018,0,0,0,0,0
10-11-2018,0,0,0,0,0
11-11-2018,0,0,0,0,0
12-11-2018,0,0,0,0,0
13-11-2018,0,0,0,0,0
14-11-2018,0,0,0,0,0
15-11-2018,18.6,7.5,18.5,15.8,15.1
16-11-2018,0,0,0,0,0
17-11-2018,0,0,0,0,0
18-11-2018,0,0,0,0,0
19-11-2018,0,0,0,0,0
20-11-2018,0,0,0,0,0
21-11-2018,0,0,0,0,0
22-11-2018,0,0,0,0,0
23-11-2018,0,0,0,0,0
24-11-2018,0,0,0,0,0
25-11-2018,0,0,0,0,0
26-11-2018,0,0,0,0,0
27-11-2018,0,0,0,0,0
28-11-2018,0,0,0,0,0
29-11-2018,0,0,0,0,0
30-11-2018,0,0,0,0,0
01-12-2018,0,0,0,0,0
02-12-2018,0,0,0,0,0
03-12-2018,0,0,0,0,0
04-12-2018,0,0,0,0,0
05-12-2018,0,0,0,0,0
06-12-2018,0,0,0,0,0
07-12-2018,0,0,0,0,0
08-12-2018,0,0,0,0,0
09-12-2018,0,0,0,0,0
10-12-2018,0,0,0,0,0
11-12-2018,0,0,0,0,0
12-12-2018,0,5.3,2,16.4,5.925
13-12-2018,4.6,2,5,3,3.65
14-12-2018,2.6,0,0.5,2.2,1.325
15-12-2018,0,0,0,0,0
16-12-2018,0,0,0,0,0
17-12-2018,0,0,0,0,0
18-12-2018,0,0,0,0,0
19-12-2018,0,0,0,0,0
20-12-2018,0,0,0,0,0
21-12-2018,0,0,0,0,0
22-12-2018,0,0,0,0,0
23-12-2018,0,0,0,0,0
24-12-2018,0,0,0,0,0
25-12-2018,0,0,0,0,0
26-12-2018,0,0,0,0,0
27-12-2018,0,0,0,0,0
28-12-2018,0,0,0,0,0
29-12-2018,0,0,0,0,0
30-12-2018,0,0,0,0,0
31-12-2018,0,0,0,0,0
