date,kahu,kandaghat,kasauli,solan,arki,discharge
2018-05-06,0.8,7.0,0.0,0.0,1.95,
2018-05-07,0.3,3.2,1.5,3.0,2.0,
2018-05-08,1.8,0.0,0.5,0.0,0.575,
2018-05-09,1.7,34.3,12.5,15.6,16.025,
2018-05-10,0.0,0.0,0.0,0.0,0.0,
2018-05-11,0.0,0.0,0.0,0.0,0.0,
2018-05-12,0.0,0.0,0.0,0.0,0.0,
2018-05-13,1.4,0.0,0.0,0.9,0.575,
2018-05-14,1.2,2.3,4.0,33.0,10.125,
2018-05-15,0.0,0.0,0.0,0.0,0.0,
2018-05-16,0.0,0.0,0.0,0.0,0.0,
2018-05-17,0.0,0.0,0.0,0.0,0.0,
2018-05-18,0.0,0.0,0.0,0.0,0.0,
2018-05-19,0.0,0.0,0.0,0.0,0.0,
2018-05-20,0.0,0.0,0.0,0.0,0.0,
2018-05-21,0.0,0.0,0.0,0.0,0.0,
2018-05-22,0.0,0.0,0.0,0.0,0.0,
2018-05-23,0.0,0.0,0.0,0.0,0.0,
2018-05-24,0.0,0.0,0.0,0.0,0.0,
2018-05-25,0.0,0.0,0.0,0.0,0.0,
2018-05-26,0.0,0.0,0.0,0.0,0.0,
2018-05-27,0.0,0.0,0.0,0.0,0.0,
2018-05-28,0.0,0.0,0.0,0.0,0.0,
2018-05-29,0.0,0.0,0.0,0.0,0.0,
2018-05-30,0.0,0.0,0.0,0.0,0.0,
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.226534776000002
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.226534776000002
2018-06-02,10.5,7.5,11.0,13.8,10.7,0.2831684700000025
2018-06-03,0.0,0.0,0.0,0.0,0.0,0.2548516230000023
2018-06-04,0.0,0.0,0.0,0.0,0.0,0.226534776000002
2018-06-05,17.4,0.0,0.0,0.0,4.35,0.3681190110000032
2018-06-06,1.6,5.0,13.0,69.0,22.15,0.3681190110000032
2018-06-07,0.0,0.0,0.0,0.0,0.0,0.2831684700000025
2018-06-08,0.0,0.0,0.0,0.0,0.0,0.3114853170000027
2018-06-09,19.2,14.733333333333334,0.0,25.0,14.733333333333334,0.7645548690000068
2018-06-10,1.0,0.0,0.0,0.0,0.25,1.0477233390000094
2018-06-11,1.0,0.0,0.5,1.0,0.625,1.5007928910000137
2018-06-12,0.0,0.0,0.0,0.0,0.0,1.0194064920000092
2018-06-13,0.0,0.0,0.0,0.0,0.0,0.5946537870000053
2018-06-14,0.0,0.0,0.0,0.0,0.0,0.2831684700000025
2018-06-15,0.0,0.0,0.0,0.0,0.0,0.339802164000003
2018-06-16,10.4,65.3,4.5,12.0,23.05,1.0477233390000094
2018-06-17,3.5,5.0,7.5,16.6,8.15,1.8405950550000163
2018-06-18,3.4,0.0,0.0,0.6,1.0,2.0954466780000187
2018-06-19,0.0,0.0,0.0,0.0,0.0,1.444159197000013
2018-06-20,0.0,0.0,0.0,0.0,0.0,1.1609907270000104
2018-06-21,0.0,0.0,0.0,15.0,3.75,0.9910896450000088
2018-06-22,0.0,0.0,0.0,0.0,0.0,0.7079211750000063
2018-06-23,0.0,0.0,0.0,0.0,0.0,0.5097032460000046
2018-06-24,0.0,0.0,0.0,0.0,0.0,0.3681190110000032
2018-06-25,0.0,0.0,0.0,0.0,0.0,0.2831684700000025
2018-06-26,0.0,0.0,0.0,0.0,0.0,0.2548516230000023
2018-06-27,0.0,0.0,0.0,1.0,0.25,0.3964358580000035
2018-06-28,20.0,6.4,10.5,34.0,17.725,1.1893075740000103
2018-06-29,0.5,0.0,8.0,1.2,2.425,2.435248842000022
2018-06-30,0.2,0.0,1.5,0.0,0.425,1.6140602790000145
2018-07-01,1.5,0.0,0.0,0.0,0.375,1.359208656000012
2018-07-02,0.0,0.0,3.5,1.4,1.225,9.372876357000084
2018-07-03,68.0,13.5,60.0,38.0,44.875,36.92516848800033
2018-07-04,13.5,9.6,16.0,15.4,13.625,8.381786712000075
2018-07-05,0.0,0.0,2.0,0.0,0.5,5.351884083000048
2018-07-06,0.0,0.0,0.0,0.0,0.0,2.944952088000026
2018-07-07,0.0,0.0,0.0,0.0,0.0,2.123763525000019
2018-07-08,0.0,0.0,0.0,0.0,0.0,1.670693973000015
2018-07-09,0.0,0.0,0.0,0.0,0.0,1.472476044000013
2018-07-10,6.2,2.5,8.5,2.6,4.95,2.690100465000024
2018-07-11,18.0,0.0,8.0,1.2,6.8,18.151098927000163
2018-07-12,1.8,0.0,40.5,0.0,10.575,4.134259662000037
2018-07-13,11.4,0.0,24.0,1.4,9.2,4.332477591000039
2018-07-14,5.5,0.0,6.0,2.0,3.375,3.567922722000032
2018-07-15,4.0,0.0,0.0,30.2,8.55,4.44574497900004
2018-07-16,20.0,0.0,7.0,0.6,6.9,3.1998037110000284
2018-07-17,1.2,2.5,1.0,0.6,1.325,2.491882536000022
2018-07-18,1.0,6.3,4.5,0.0,2.95,2.605149924000023
2018-07-19,2.5,13.0,7.0,9.6,8.025,3.4263384870000304
2018-07-20,0.0,0.0,37.5,0.0,9.375,5.493468318000049
2018-07-21,6.2,0.0,6.0,1.0,3.3,6.76772643300006
2018-07-22,8.5,50.4,14.0,12.4,21.325000000000003,10.647134472000095
2018-07-23,0.0,0.0,4.0,6.4,2.6,8.721588876000078
2018-07-24,97.0,39.2,11.0,3.0,37.55,30.07249151400027
2018-07-25,5.6,0.0,2.5,1.0,2.275,15.291097380000137
2018-07-26,11.5,13.3,14.0,15.4,13.55,61.87231069500055
2018-07-27,23.0,19.3,71.0,100.4,53.425,11.3833724940001
2018-07-28,5.2,38.0,55.5,76.4,43.775000000000006,187.68406191600167
2018-07-29,0.0,0.0,2.0,21.0,5.75,41.79566617200037
2018-07-30,0.0,0.0,0.0,0.0,0.0,20.16159506400018
2018-07-31,0.0,0.0,0.0,0.0,0.0,14.384958276000129
2018-08-01,4.2,0.0,1.0,0.0,1.3,12.232877904000109
2018-08-02,0.0,0.0,0.0,0.0,0.0,8.211885630000074
2018-08-03,0.2,0.0,0.5,0.0,0.175,8.353469865000074
2018-08-04,21.8,0.0,1.5,0.0,5.825,6.71109273900006
2018-08-05,19.0,0.0,0.0,0.0,4.75,17.10337558800015
2018-08-06,32.0,34.0,22.5,25.4,28.475,44.2025981670004
2018-08-07,26.2,73.1,22.0,20.2,35.375,32.98912675500029
2018-08-08,1.4,3.5,0.1,1.0,1.5,33.0740772960003
2018-08-09,2.4,0.0,0.0,0.0,0.6,25.79664761700023
2018-08-10,1.0,0.0,0.5,0.0,0.375,21.492486873000196
2018-08-11,0.0,0.0,0.0,0.0,0.0,14.951295216000132
2018-08-12,67.6,45.0,40.0,2.2,38.7,334.42196307000296
2018-08-13,183.0,116.1,117.0,129.2,136.325,1307.6436776130115
2018-08-14,8.7,0.0,45.5,34.4,22.15,190.0060433700017
2018-08-15,0.0,0.0,0.0,0.0,0.0,100.7796584730009
2018-08-16,0.0,0.0,0.0,0.0,0.0,73.00083156600066
2018-08-17,0.0,0.0,0.0,0.0,0.0,66.31805567400059
2018-08-18,0.0,0.0,34.0,0.0,8.5,57.93626896200052
2018-08-19,0.0,0.0,0.0,0.0,0.0,54.90636633300049
2018-08-20,0.0,0.0,0.0,0.0,0.0,68.24360127000061
2018-08-21,0.0,5.3,6.0,3.0,3.575,52.52775118500047
2018-08-22,0.0,0.0,0.0,0.0,0.0,46.949332326000416
2018-08-23,2.0,0.0,0.0,0.0,0.5,66.5729072970006
2018-08-24,29.8,0.0,4.5,0.0,8.575,86.25311596200078
2018-08-25,20.0,0.0,6.5,1.2,6.925,68.10201703500061
2018-08-26,0.0,0.0,17.0,0.0,4.25,49.58279909700044
2018-08-27,0.0,0.0,0.0,0.0,0.0,44.3441824020004
2018-08-28,0.0,0.0,2.5,0.0,0.625,45.3352720470004
2018-08-29,4.7,3.5,8.0,0.0,4.05,100.4115394620009
2018-08-30,0.0,0.0,0.0,0.0,0.0,44.9671530360004
2018-08-31,1.2,0.0,0.0,0.0,0.3,44.06101393200039
2018-09-01,3.0,0.0,0.0,0.0,0.75,50.37567081300045
2018-09-02,6.2,0.0,0.0,1.4,1.9,54.82141579200049
2018-09-03,2.8,2.5,5.0,17.6,6.9750000000000005,43.77784546200039
2018-09-04,1.1,0.0,4.0,0.0,1.275,55.274485344000496
2018-09-05,0.0,0.0,83.0,7.3,22.575,50.71547297700045
2018-09-06,0.0,0.0,0.0,0.0,0.0,68.3851855050006
2018-09-07,14.8,0.0,27.6,0.0,10.6,69.51785938500062
2018-09-08,4.8,0.0,15.5,4.0,6.075,62.58023187000056
2018-09-09,0.8,0.0,0.0,0.0,0.2,59.975081946000536
2018-09-10,0.8,0.0,4.5,4.2,2.375,58.16280373800052
2018-09-11,15.8,0.0,13.5,0.0,7.325,52.01804793900047
2018-09-12,0.0,0.0,1.0,0.0,0.25,56.71864454100051
2018-09-13,8.7,6.3,28.0,26.4,17.35,72.85924733100065
2018-09-14,11.0,2.5,1.0,0.0,3.625,60.59805258000054
2018-09-15,0.0,0.0,0.0,0.0,0.0,48.98814531000044
2018-09-16,0.0,0.0,0.0,0.0,0.0,46.411312233000416
2018-09-17,0.0,0.0,0.0,0.0,0.0,44.5990340250004
2018-09-18,0.0,0.0,0.0,0.0,0.0,42.98497374600039
2018-09-19,0.0,0.0,0.0,0.0,0.0,40.86121022100036
2018-09-20,0.0,0.0,0.0,0.0,0.0,37.15170326400033
2018-09-21,0.0,0.0,0.0,0.0,0.0,32.08298765100029
2018-09-22,5.5,41.5,10.0,50.4,26.85,199.9735735140018
2018-09-23,76.2,57.0,105.0,49.4,71.89999999999999,100.9212427080009
2018-09-24,12.0,29.2,20.0,24.0,21.3,712.9898906130064
2018-09-25,59.3,48.5,127.5,39.6,68.72500000000001,207.25100319300185
2018-09-26,0.0,0.0,0.0,0.0,0.0,130.65393205800115
2018-09-27,0.0,0.0,0.0,0.0,0.0,80.50479602100071
2018-09-28,1.2,0.0,1.5,0.0,0.675,66.6012241440006
2018-09-29,0.0,0.0,0.0,0.0,0.0,54.84973263900049
2018-09-30,0.0,0.0,0.0,0.0,0.0,
2018-10-01,0.0,0.0,0.0,0.0,0.0,
2018-10-02,0.0,0.0,0.0,0.0,0.0,
2018-10-03,0.0,0.0,0.0,0.0,0.0,
2018-10-04,0.0,0.0,0.0,0.0,0.0,
2018-10-05,0.0,0.0,0.0,0.0,0.0,
2018-10-06,0.0,0.0,0.0,0.0,0.0,
2018-10-07,0.0,0.0,0.0,0.0,0.0,
2018-10-08,0.0,0.0,0.0,0.0,0.0,
2018-10-09,0.0,0.0,0.0,0.0,0.0,
2018-10-10,0.0,0.0,0.0,0.0,0.0,
2018-10-11,7.0,3.3,1.5,1.6,3.35,
2018-10-12,0.0,0.0,1.0,1.0,0.5,
2018-10-13,0.0,0.0,0.0,0.0,0.0,
2018-10-14,0.0,0.0,0.0,0.0,0.0,
2018-10-15,0.0,0.0,0.0,0.0,0.0,
2018-10-16,0.0,0.0,0.0,0.0,0.0,
2018-10-17,0.0,0.0,0.0,0.0,0.0,
2018-10-18,0.0,0.0,0.0,0.0,0.0,
2018-10-19,0.0,0.0,0.0,0.0,0.0,
2018-10-20,0.0,0.0,0.0,0.0,0.0,
2018-10-21,0.0,0.0,0.0,0.0,0.0,
2018-10-22,0.0,0.0,0.0,0.0,0.0,
2018-10-23,0.0,0.0,0.0,0.0,0.0,
2018-10-24,0.0,0.0,0.0,0.0,0.0,
2018-10-25,0.0,0.0,0.0,0.0,0.0,
2018-10-26,0.0,0.0,0.0,0.0,0.0,
2018-10-27,0.0,0.0,0.0,0.0,0.0,
2018-10-28,0.0,0.0,0.0,0.0,0.0,
2018-10-29,0.0,0.0,0.0,0.0,0.0,
2018-10-30,0.0,0.0,0.0,0.0,0.0,
2018-10-31,0.0,0.0,0.0,0.0,0.0,
2018-11-01,0.0,0.0,0.0,0.0,0.0,
2018-11-02,0.0,0.0,0.0,0.0,0.0,
2018-11-03,4.8,6.3,0.0,1.4,3.125,
2018-11-04,8.6,36.0,2.5,7.6,13.675,
2018-11-05,0.0,0.0,0.0,0.0,0.0,
2018-11-06,0.0,0.0,0.0,0.0,0.0,
2018-11-07,0.0,0.0,0.0,0.0,0.0,
2018-11-08,0.0,0.0,0.0,0.0,0.0,
2018-11-09,0.0,0.0,0.0,0.0,0.0,
2018-11-10,0.0,0.0,0.0,0.0,0.0,
2018-11-11,0.0,0.0,0.0,0.0,0.0,
2018-11-12,0.0,0.0,0.0,0.0,0.0,
2018-11-13,0.0,0.0,0.0,0.0,0.0,
2018-11-14,0.0,0.0,0.0,0.0,0.0,
2018-11-15,18.6,7.5,18.5,15.8,15.1,
2018-11-16,0.0,0.0,0.0,0.0,0.0,
2018-11-17,0.0,0.0,0.0,0.0,0.0,
2018-11-18,0.0,0.0,0.0,0.0,0.0,
2018-11-19,0.0,0.0,0.0,0.0,0.0,
2018-11-20,0.0,0.0,0.0,0.0,0.0,
2018-11-21,0.0,0.0,0.0,0.0,0.0,
2018-11-22,0.0,0.0,0.0,0.0,0.0,
2018-11-23,0.0,0.0,0.0,0.0,0.0,
2018-11-24,0.0,0.0,0.0,0.0,0.0,
2018-11-25,0.0,0.0,0.0,0.0,0.0,
2018-11-26,0.0,0.0,0.0,0.0,0.0,
2018-11-27,0.0,0.0,0.0,0.0,0.0,
2018-11-28,0.0,0.0,0.0,0.0,0.0,
2018-11-29,0.0,0.0,0.0,0.0,0.0,
2018-11-30,0.0,0.0,0.0,0.0,0.0,
2018-12-01,0.0,0.0,0.0,0.0,0.0,
2018-12-02,0.0,0.0,0.0,0.0,0.0,
2018-12-03,0.0,0.0,0.0,0.0,0.0,
2018-12-04,0.0,0.0,0.0,0.0,0.0,
2018-12-05,0.0,0.0,0.0,0.0,0.0,
2018-12-06,0.0,0.0,0.0,0.0,0.0,
2018-12-07,0.0,0.0,0.0,0.0,0.0,
2018-12-08,0.0,0.0,0.0,0.0,0.0,
2018-12-09,0.0,0.0,0.0,0.0,0.0,
2018-12-10,0.0,0.0,0.0,0.0,0.0,
2018-12-11,0.0,0.0,0.0,0.0,0.0,
2018-12-12,0.0,5.3,2.0,16.4,5.925,
2018-12-13,4.6,2.0,5.0,3.0,3.65,
2018-12-14,2.6,0.0,0.5,2.2,1.3250000000000002,
2018-12-15,0.0,0.0,0.0,0.0,0.0,
2018-12-16,0.0,0.0,0.0,0.0,0.0,
2018-12-17,0.0,0.0,0.0,0.0,0.0,
2018-12-18,0.0,0.0,0.0,0.0,0.0,
2018-12-19,0.0,0.0,0.0,0.0,0.0,
2018-12-20,0.0,0.0,0.0,0.0,0.0,
2018-12-21,0.0,0.0,0.0,0.0,0.0,
2018-12-22,0.0,0.0,0.0,0.0,0.0,
2018-12-23,0.0,0.0,0.0,0.0,0.0,
2018-12-24,0.0,0.0,0.0,0.0,0.0,
2018-12-25,0.0,0.0,0.0,0.0,0.0,
2018-12-26,0.0,0.0,0.0,0.0,0.0,
2018-12-27,0.0,0.0,0.0,0.0,0.0,
2018-12-28,0.0,0.0,0.0,0.0,0.0,
2018-12-29,0.0,0.0,0.0,0.0,0.0,
2018-12-30,0.0,0.0,0.0,0.0,0.0,
2018-12-31,0.0,0.0,0.0,0.0,0.0,
